16.799999,0.000367,0.000000
16.799999,0.000365,0.000001
16.799995,0.000365,0.000001
16.799995,0.000367,0.000001
16.799995,0.000367,0.000001
16.799995,0.000365,0.000002
16.799995,0.000367,0.000002
16.799995,0.000365,0.000002
16.799992,0.000365,0.000003
16.799992,0.000367,0.000003
16.799992,0.000367,0.000003
16.799992,0.000367,0.000003
16.799992,0.000367,0.000004
16.799992,0.000365,0.000004
16.799992,0.000367,0.000004
16.799992,0.000367,0.000005
16.799992,0.000367,0.000005
16.799992,0.000367,0.000005
16.799992,0.000367,0.000006
16.799988,0.000367,0.000006
16.799988,0.000367,0.000006
16.799988,0.000367,0.000006
16.799988,0.000367,0.000007
16.799988,0.000365,0.000007
16.799988,0.000367,0.000007
16.799984,0.000365,0.000008
16.799984,0.000367,0.000008
16.799984,0.000365,0.000008
16.799984,0.000367,0.000008
16.799984,0.000367,0.000009
16.799984,0.000367,0.000009
16.799984,0.000367,0.000009
16.799984,0.000367,0.000010
16.799984,0.000367,0.000010
16.799984,0.000367,0.000010
16.799984,0.000365,0.000011
16.799980,0.000365,0.000011
16.799980,0.000367,0.000011
16.799980,0.000367,0.000011
16.799980,0.000367,0.000012
16.799980,0.000367,0.000012
16.799980,0.000365,0.000012
16.799976,0.000365,0.000013
16.799976,0.000365,0.000013
16.799976,0.000365,0.000013
16.799976,0.000367,0.000013
16.799976,0.000367,0.000014
16.799976,0.000367,0.000014
16.799976,0.000367,0.000014
16.799976,0.000367,0.000015
16.799976,0.000367,0.000015
16.799973,0.000367,0.000015
16.799973,0.000367,0.000016
16.799973,0.000367,0.000016
16.799973,0.000367,0.000016
16.799973,0.000367,0.000016
16.799973,0.000367,0.000017
16.799973,0.000367,0.000017
16.799973,0.000367,0.000017
16.799969,0.000367,0.000018
16.799969,0.000367,0.000018
16.799969,0.000367,0.000018
16.799969,0.000367,0.000019
16.799969,0.000367,0.000019
16.799969,0.000367,0.000019
16.799969,0.000367,0.000019
16.799965,0.000367,0.000020
16.799965,0.000367,0.000020
16.799965,0.000367,0.000020
16.799965,0.000367,0.000021
16.799965,0.000367,0.000021
16.799965,0.000367,0.000021
16.799965,0.000367,0.000021
16.799965,0.000367,0.000022
16.799965,0.000367,0.000022
16.799965,0.000367,0.000022
16.799965,0.000367,0.000023
16.799961,0.000367,0.000023
16.799961,0.000367,0.000023
16.799961,0.000367,0.000024
16.799961,0.000367,0.000024
16.799961,0.000367,0.000024
16.799961,0.000367,0.000024
16.799957,0.000367,0.000025
16.799957,0.000367,0.000025
16.799957,0.000367,0.000025
16.799957,0.000367,0.000026
16.799957,0.000367,0.000026
16.799957,0.000367,0.000026
16.799957,0.000367,0.000027
16.799957,0.000367,0.000027
16.799957,0.000367,0.000027
16.799957,0.000367,0.000027
16.799957,0.000367,0.000028
16.799957,0.000367,0.000028
16.799953,0.000367,0.000028
16.799953,0.000367,0.000029
16.799953,0.000367,0.000029
16.799953,0.000367,0.000029
16.799953,0.000367,0.000029
16.799953,0.000367,0.000030
16.799953,0.000367,0.000030
16.799950,0.000367,0.000030
16.799950,0.000367,0.000031
16.799950,0.000367,0.000031
16.799950,0.000367,0.000031
16.799950,0.000367,0.000031
16.799950,0.000367,0.000032
16.799950,0.000367,0.000032
16.799950,0.000367,0.000032
16.799946,0.000367,0.000033
16.799946,0.000367,0.000033
16.799946,0.000367,0.000033
16.799946,0.000367,0.000034
16.799946,0.000367,0.000034
16.799946,0.000367,0.000034
16.799946,0.000367,0.000034
16.799946,0.000367,0.000035
16.799946,0.000367,0.000035
16.799946,0.000367,0.000035
16.799946,0.000367,0.000036
16.799942,0.000367,0.000036
16.799942,0.000367,0.000036
16.799942,0.000367,0.000037
16.799942,0.000367,0.000037
16.799942,0.000367,0.000037
16.799942,0.000367,0.000037
16.799938,0.000367,0.000038
16.799938,0.000367,0.000038
16.799938,0.000367,0.000038
16.799938,0.000367,0.000039
16.799938,0.000367,0.000039
16.799938,0.000367,0.000039
16.799938,0.000365,0.000039
16.799938,0.000367,0.000040
16.799938,0.000365,0.000040
16.799938,0.000365,0.000040
16.799938,0.000365,0.000041
16.799938,0.000365,0.000041
16.799934,0.000365,0.000041
16.799934,0.000365,0.000041
